pmid	gene_set_name	target_id	disease_id	disease_name	score
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	CASC5	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.6136
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000121621	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.6136
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000086189	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000130713	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000123485	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000058272	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000108395	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169375	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000077549	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.1818
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000145912	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.1818
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000161981	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.1818
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000115524	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	44.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000102786	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169398	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000136810	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000165392	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000144381	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000166411	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000090273	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000140992	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000152904	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105819	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000136238	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000049541	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000155827	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000164944	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099821	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175582	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000163634	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000109332	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000092439	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	43
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	CIRH1A	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.9444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000173540	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.9444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169045	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.9444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000163528	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000067225	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000072274	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000143624	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000061676	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110713	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000241553	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.5909
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000104884	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.5909
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000180822	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.5909
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000103496	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.4583
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000152684	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000242028	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.0938
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000167721	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.0938
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000108651	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	42.0938
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000265354	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.9722
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000125952	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.7955
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169727	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000139697	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100813	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.5313
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000104131	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000066926	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000118193	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000176225	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000144559	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000082898	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000168710	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000125449	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000084774	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000086065	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099942	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000104671	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	EFTUD1	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000071859	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	KIAA1432	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000127804	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175110	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000074071	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100714	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000167508	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000188986	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101654	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000241370	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099194	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000124193	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000170043	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000084463	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000116455	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ZNF259	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000157778	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	40.875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101158	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	40.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000001497	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	40.5682
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101146	http://www.ebi.ac.uk/efo/EFO_0000178	Gastric carcinoma	40.5682
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000213281	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	70.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000118513	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	67.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000067560	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	67.4167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000118971	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	65.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000176890	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	65.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169554	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	61.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000130725	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	55.7813
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000168496	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	55.5833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000165501	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	55.5833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105810	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	54.4444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000072501	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	52.6667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000113575	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	52.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000113712	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	51.9375
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000071127	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	51.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000152234	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	51.4063
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000058262	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	51.2083
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000143851	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	50.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000125450	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	49.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000074800	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000178573	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000155380	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000114867	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	48.7778
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000131051	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	48.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000167842	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	48.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099194	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	48.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000181789	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	48.2917
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000137265	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	48.125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000077152	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	47.5625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000126524	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	47.0313
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000114491	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	47
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000108654	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000133895	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000139514	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000171791	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.6667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000126267	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.6667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000023734	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.4688
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110955	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000164967	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110777	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	46
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000088038	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.9375
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000166233	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.8611
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169679	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.7083
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000090861	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.6944
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000142230	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.6944
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175054	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.375
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000167113	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.375
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000116459	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45.2083
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	NDNL2	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	45
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000223496	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.8889
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000198056	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.8889
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100462	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.8889
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000134294	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.8125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000145982	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000138777	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101665	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000198176	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	44.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000084774	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000198625	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000184787	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000140525	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000148308	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000104835	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000133112	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000160087	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000152601	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000111669	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000171793	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000196865	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000106615	http://www.ebi.ac.uk/efo/EFO_0000222	Acute myeloid leukemia	43.1875
